AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
1/30/2011,30,24,19,21,16,12,78,60,37,1022,1018,1014,,,,40,18,,0,,,8
1/31/2011,35,28,22,21,18,13,94,59,26,1016,1013,1010,9,9,9,35,13,,0,1,,39
2/1/2011,41,32,24,23,19,11,89,56,17,1012,1009,1005,10,10,10,35,16,,0,1,,15
2/2/2011,32,28,25,23,21,14,83,63,35,1015,1012,1009,10,10,10,29,14,,0,2,,112
2/3/2011,36,30,24,24,23,20,100,82,39,1014,1011,1009,10,9,5,48,18,61,0,5,Fog,171
2/4/2011,32,28,24,23,22,21,89,71,52,1015,1012,1009,10,10,10,37,18,,0,3,,34
2/5/2011,42,33,24,24,17,10,100,45,15,1010,1007,1004,10,10,10,45,19,60,0,1,,347
2/6/2011,34,26,18,22,18,14,94,70,38,1024,1015,1009,10,9,6,64,27,84,0,6,Rain,217
2/7/2011,22,19,17,15,13,11,82,66,56,1025,1022,1019,10,10,10,37,24,,0,7,,176
2/8/2011,25,22,19,16,14,12,78,64,44,1021,1019,1018,10,10,10,23,13,,0,5,Rain,179
2/9/2011,25,21,18,18,16,14,88,72,54,1025,1023,1021,10,10,10,29,19,,0,6,Rain,145
2/10/2011,27,23,20,19,17,15,78,68,57,1024,1021,1018,10,10,10,34,16,,0,5,Rain,36
2/11/2011,33,27,22,21,18,16,78,61,38,1019,1013,1010,10,10,10,40,19,35,0,6,Rain,29
2/12/2011,24,22,20,22,20,18,94,89,78,1017,1015,1010,10,9,4,50,24,69,0,7,Rain,215
2/13/2011,22,21,20,20,19,17,94,87,73,1022,1018,1015,10,10,7,42,23,,0,6,Rain,198
2/14/2011,24,22,20,17,14,12,83,63,50,1024,1023,1021,10,10,10,34,27,47,0,6,,151
2/15/2011,25,22,19,19,16,13,94,70,47,1024,1022,1021,10,10,5,29,18,,0,5,Rain,154
2/16/2011,28,24,20,21,19,17,88,76,54,1021,1017,1014,10,10,10,24,14,,0,6,,149
2/17/2011,30,27,23,22,21,19,88,70,55,1014,1012,1010,10,10,10,32,14,,0,4,Rain-Thunderstorm,29
2/18/2011,25,23,22,22,21,20,94,85,78,1015,1014,1012,10,10,10,39,23,,0,5,,170
2/19/2011,32,27,22,22,22,20,100,73,52,1014,1009,1004,10,10,10,37,14,,0,5,Rain,28
2/20/2011,32,28,25,24,21,18,94,69,48,1010,1006,1004,10,10,10,24,11,,0,6,Rain,126
2/21/2011,25,22,20,21,17,11,94,76,53,1019,1013,1009,10,9,6,50,31,61,0,6,Rain,168
2/22/2011,20,18,17,16,13,9,94,69,49,1024,1022,1019,10,9,5,42,32,48,0,6,Rain,166
2/23/2011,23,20,18,16,14,12,83,67,53,1024,1022,1020,10,10,10,27,16,,0,4,,178
2/24/2011,27,22,17,16,14,11,83,61,39,1020,1017,1014,10,10,10,34,14,,0,1,,349
2/25/2011,29,24,19,18,15,10,83,62,30,1015,1013,1011,10,10,10,27,14,,0,5,,35
2/26/2011,29,24,21,20,18,14,94,68,42,1013,1010,1008,10,10,10,35,16,,0,3,,58
2/27/2011,32,26,21,22,18,14,89,68,35,1011,1008,1006,10,10,10,35,13,,0,6,Rain,295
2/28/2011,27,24,22,22,20,18,89,78,58,1012,1008,1004,10,10,7,32,18,,0,6,Rain,52
3/1/2011,34,27,21,22,18,10,94,64,26,1015,1005,1000,10,10,10,48,21,61,0,6,Rain,281
3/2/2011,22,20,19,17,13,11,83,64,53,1017,1015,1012,10,10,10,32,23,,0,6,Rain,78
3/3/2011,31,24,18,17,14,2,94,64,17,1012,1009,1007,10,10,10,27,16,35,0,4,,254
3/4/2011,27,23,19,18,16,14,83,64,45,1017,1012,1009,10,10,10,40,18,50,0,4,,101
3/5/2011,21,19,18,16,12,9,83,61,49,1027,1022,1017,10,10,7,39,31,,0,6,Rain,142
3/6/2011,21,20,19,11,8,6,56,47,40,1028,1026,1025,10,10,10,32,21,,0,5,,120
3/7/2011,24,20,17,17,12,11,78,57,44,1026,1023,1020,10,10,10,29,16,39,0,4,,83
3/8/2011,28,23,18,18,16,14,83,65,45,1021,1017,1014,10,10,10,42,18,,0,1,,10
3/9/2011,32,26,21,18,16,11,78,57,29,1015,1014,1012,10,10,10,23,13,,0,6,,339
3/10/2011,29,26,22,21,18,15,94,66,42,1014,1013,1011,10,10,9,27,6,48,0,6,Rain,300
3/11/2011,25,23,22,21,21,20,94,87,74,1018,1015,1013,10,10,10,24,11,,0,6,Rain,173
3/12/2011,27,23,21,21,20,17,100,79,54,1021,1019,1017,10,10,8,27,14,,0,3,Rain,33
3/13/2011,30,27,23,21,19,19,83,69,51,1021,1019,1017,10,10,10,37,19,,0,1,,38
3/14/2011,27,23,21,21,19,16,88,78,61,1023,1020,1017,10,10,8,48,23,63,0,6,,202
3/15/2011,23,20,18,18,18,16,100,80,69,1022,1020,1017,10,10,7,26,19,,0,6,Rain,174
3/16/2011,26,23,20,20,18,17,88,78,61,1020,1017,1015,10,10,8,27,13,,0,4,Rain,137
3/17/2011,24,22,21,21,19,18,94,84,73,1019,1017,1016,10,10,9,32,19,39,0,5,Rain,163
3/18/2011,23,21,20,19,18,16,94,82,65,1016,1015,1014,10,10,9,35,26,,0,6,Rain,169
3/19/2011,23,21,19,20,19,16,100,89,69,1015,1013,1011,10,8,3,37,24,50,0,7,Rain,128
3/20/2011,25,22,19,20,19,16,100,89,61,1013,1011,1009,10,7,1,45,23,53,0,6,Rain,101
3/21/2011,26,23,20,23,21,19,100,89,69,1009,1005,1001,10,8,1,35,27,53,0,7,Rain,60
3/22/2011,30,26,21,23,21,19,100,82,55,1002,1000,999,10,9,5,24,13,,0,4,Rain,1
3/23/2011,31,26,20,22,16,8,94,60,29,1005,1002,1000,10,9,8,27,14,,0,4,Fog,289
3/24/2011,28,23,19,11,9,6,53,40,26,1006,1004,1003,10,10,10,45,23,61,0,1,,309
3/25/2011,25,21,18,16,12,9,73,55,39,1015,1009,1004,10,10,9,34,23,52,0,5,Rain,254
3/26/2011,20,19,18,16,14,12,83,72,64,1023,1019,1015,10,10,6,47,34,61,0,5,Rain,201
3/27/2011,20,18,16,17,15,12,100,83,60,1026,1024,1022,10,9,6,39,24,52,0,6,Rain,206
3/28/2011,23,19,16,17,16,14,100,80,60,1027,1026,1025,10,10,10,26,11,,0,5,,235
3/29/2011,26,21,17,19,16,14,100,74,47,1026,1024,1021,10,9,4,37,13,,0,4,Rain,9
3/30/2011,28,23,19,17,16,14,83,63,45,1022,1018,1015,10,10,10,35,13,,0,2,Rain-Thunderstorm,334
3/31/2011,22,20,19,20,16,12,94,75,60,1026,1022,1017,10,9,5,37,26,,0,6,Rain-Thunderstorm,169
4/1/2011,25,20,16,16,14,13,94,70,47,1025,1022,1019,10,10,10,27,14,,0,4,Rain,354
4/2/2011,21,19,17,16,13,10,88,67,52,1024,1021,1016,10,10,10,39,23,,0,5,Rain,186
4/3/2011,23,19,15,15,12,11,77,63,50,1025,1023,1021,10,10,10,24,13,,0,3,,168
4/4/2011,21,18,15,16,14,11,100,73,56,1029,1027,1024,10,9,3,42,24,55,0,4,Rain,190
4/5/2011,20,18,15,16,14,11,100,82,56,1030,1029,1027,10,9,3,37,24,52,0,6,Rain,174
4/6/2011,21,18,15,17,14,12,100,80,56,1030,1029,1028,10,9,4,35,19,,0,4,Rain,189
4/7/2011,22,20,18,13,12,10,73,58,49,1031,1030,1028,10,10,10,29,24,,0,2,,160
4/8/2011,22,19,16,15,13,11,78,64,53,1030,1029,1027,10,10,10,24,14,,0,2,,200
4/9/2011,27,21,15,16,14,8,88,65,32,1026,1022,1017,10,10,10,32,14,,0,1,,350
4/10/2011,27,21,16,16,13,7,94,67,30,1017,1011,1007,10,9,5,39,16,47,0,5,Rain,325
4/11/2011,22,17,13,12,7,2,82,52,27,1012,1010,1008,10,10,10,24,14,,0,6,,289
4/12/2011,22,16,11,6,4,1,71,43,27,1014,1012,1010,10,10,10,42,19,53,0,1,,317
4/13/2011,24,19,14,8,5,3,59,42,25,1014,1013,1011,10,10,10,29,16,,0,6,,313
4/14/2011,24,19,14,12,7,5,63,47,29,1014,1012,1010,,,,35,18,47,0,,,266
4/15/2011,21,17,13,16,11,6,94,67,48,1017,1015,1013,10,9,6,39,21,48,0,5,Rain,232
4/16/2011,19,17,16,16,15,10,100,87,56,1021,1019,1016,10,6,1,48,32,61,0,6,Rain,179
4/17/2011,21,18,16,15,12,8,83,65,46,1024,1023,1021,10,10,10,39,27,,0,5,Rain,185
4/18/2011,23,18,13,14,12,7,94,67,36,1024,1021,1018,10,10,10,27,13,,0,2,,351
4/19/2011,23,18,14,14,12,10,94,69,47,1021,1019,1018,10,10,10,19,11,,0,1,,296
4/20/2011,22,18,14,16,12,10,83,67,46,1020,1017,1015,10,10,10,16,13,,0,6,Rain,312
4/21/2011,26,20,15,14,11,6,88,58,30,1015,1013,1010,10,10,10,26,14,40,0,1,,277
4/22/2011,25,20,16,13,9,5,68,50,36,1016,1012,1009,10,10,10,32,16,50,0,4,,276
4/23/2011,19,16,13,16,13,6,100,84,52,1022,1020,1016,10,7,2,26,16,34,0,6,Rain,280
4/24/2011,21,17,14,17,14,12,88,80,64,1024,1023,1021,10,10,10,21,13,,0,3,,251
4/25/2011,20,18,17,17,15,13,100,82,64,1028,1025,1023,10,9,5,39,24,,0,6,Rain,166
4/26/2011,21,18,16,16,14,10,94,79,49,1030,1029,1027,10,9,4,37,23,,0,6,Rain,148
4/27/2011,19,17,15,15,13,10,100,75,56,1031,1029,1027,10,9,4,40,24,52,0,6,Rain,161
4/28/2011,20,18,15,16,15,13,100,91,64,1027,1026,1024,10,7,2,39,24,48,0,6,Rain,174
4/29/2011,19,17,14,17,16,14,100,92,73,1025,1024,1022,10,9,3,32,18,,0,5,Rain,221
4/30/2011,21,18,16,18,16,14,100,90,64,1023,1021,1019,10,9,2,23,14,37,0,5,Rain,232
5/1/2011,20,18,15,16,14,12,94,79,64,1020,1017,1015,10,10,6,27,16,,0,3,Rain,209
5/2/2011,19,16,12,14,13,11,94,81,68,1016,1015,1014,10,10,10,21,11,,0,6,,312
5/3/2011,19,17,14,15,13,10,94,80,68,1015,1014,1013,10,10,7,35,16,,0,6,Rain,257
5/4/2011,19,16,13,13,11,10,82,71,60,1018,1016,1014,10,10,10,35,21,,0,3,,224
5/5/2011,18,14,12,11,9,8,88,68,55,1023,1021,1018,10,10,10,42,21,48,0,3,Rain,235
5/6/2011,17,13,11,10,8,6,77,65,55,1024,1022,1020,10,10,10,34,26,34,0,5,,206
5/7/2011,21,16,10,11,8,5,87,66,35,1020,1017,1014,10,10,10,21,13,,0,3,,326
5/8/2011,21,14,9,12,7,1,93,60,27,1014,1012,1010,10,10,10,23,13,35,0,1,,301
5/9/2011,16,13,10,12,9,4,94,74,54,1015,1014,1012,10,9,5,47,27,61,0,4,Rain,226
5/10/2011,16,13,11,9,7,6,82,67,52,1015,1014,1013,10,10,8,37,29,,0,2,Rain,221
5/11/2011,17,12,8,6,2,-1,82,57,34,1013,1009,1006,10,10,10,40,18,60,0,5,,304
5/12/2011,17,12,7,3,1,-3,71,48,27,1012,1010,1008,10,10,10,35,21,,0,1,,282
5/13/2011,21,14,9,7,4,2,71,51,31,1012,1010,1008,10,10,10,37,21,55,0,1,,288
5/14/2011,16,13,10,8,2,-2,72,47,29,1024,1016,1010,10,10,10,48,27,63,0,3,Rain,249
5/15/2011,19,13,7,7,2,0,72,51,28,1029,1027,1025,10,10,10,26,18,,0,1,,278
5/16/2011,19,13,7,9,4,1,82,59,32,1030,1028,1026,,,,21,13,,0,,,316
5/17/2011,17,12,8,11,8,4,87,72,55,1030,1029,1028,10,10,10,24,13,29,0,1,,278
5/18/2011,19,14,9,13,9,6,88,73,49,1032,1030,1029,10,10,10,16,11,,0,3,,329
5/19/2011,21,16,12,13,12,10,100,77,56,1031,1029,1028,10,9,3,26,13,,0,5,Rain,350
5/20/2011,22,16,11,14,12,10,100,78,46,1028,1026,1024,10,5,0,19,11,,0,1,Fog,352
5/21/2011,24,18,12,15,12,7,94,71,34,1025,1023,1021,9,9,8,21,11,,0,1,,335
5/22/2011,23,18,13,13,11,9,82,67,41,1021,1017,1010,9,9,8,27,13,,0,6,,357
5/23/2011,24,19,15,14,8,3,94,56,27,1010,1004,1001,10,10,10,40,21,60,0,5,Rain,325
5/24/2011,18,14,12,13,9,6,94,73,45,1007,1005,1003,10,9,6,35,18,,0,6,Rain,257
5/25/2011,14,12,11,11,10,8,100,83,72,1014,1011,1007,10,8,4,61,45,84,0,6,Rain,218
5/26/2011,17,13,11,11,9,6,94,72,55,1017,1016,1014,10,9,6,32,24,47,0,5,Rain,222
5/27/2011,17,12,8,10,7,4,87,69,51,1021,1018,1017,10,10,10,26,14,39,0,2,,257
5/28/2011,17,13,9,13,9,5,88,74,59,1025,1023,1021,10,10,10,29,18,53,0,3,,240
5/29/2011,16,13,10,14,11,8,100,85,72,1025,1023,1022,10,10,5,32,14,47,0,5,Rain,265
5/30/2011,16,13,12,15,14,12,100,92,82,1022,1019,1018,10,7,1,45,29,72,0,7,Rain-Thunderstorm,178
5/31/2011,20,18,15,16,14,10,94,79,56,1023,1020,1017,10,9,2,47,32,60,0,6,Rain,122
6/1/2011,20,18,16,15,12,8,94,69,52,1026,1025,1023,10,10,6,35,29,53,0,5,Rain,136
6/2/2011,19,17,14,14,13,11,94,81,60,1026,1024,1022,10,10,7,32,21,,0,3,Rain,170
6/3/2011,20,16,11,12,9,7,94,70,46,1021,1017,1014,10,10,10,19,13,,0,1,,312
6/4/2011,20,16,11,13,9,8,82,69,49,1017,1015,1013,10,10,10,26,14,,0,6,Rain,280
6/5/2011,18,14,10,11,5,2,88,57,37,1018,1015,1012,10,10,10,32,19,,0,3,,289
6/6/2011,17,13,9,10,6,3,72,61,42,1019,1016,1012,10,10,10,34,16,53,0,4,,259
6/7/2011,15,10,6,6,2,-1,82,56,34,1019,1016,1013,,,,32,16,,0,,,313
6/8/2011,14,11,9,4,-2,-5,66,43,29,1015,1014,1012,10,10,10,45,27,69,0,5,Rain,280
6/9/2011,17,12,8,4,2,-1,66,52,37,1014,1013,1011,10,10,10,37,27,52,0,2,,279
6/10/2011,16,12,9,9,6,4,82,63,48,1020,1016,1013,10,10,10,45,26,53,0,3,Rain,242
6/11/2011,15,13,12,13,11,9,94,87,72,1025,1023,1020,10,9,3,42,34,61,0,5,Rain,212
6/12/2011,16,14,13,12,11,9,94,79,67,1025,1024,1022,10,8,3,50,39,66,0,6,Rain,170
6/13/2011,17,14,13,13,11,8,100,78,59,1024,1022,1021,10,9,4,42,34,61,0,6,Rain,159
6/14/2011,17,16,15,13,11,6,88,71,52,1022,1020,1019,10,9,5,53,37,71,0,5,Rain,155
6/15/2011,18,16,14,13,11,7,88,69,52,1023,1022,1021,10,9,3,50,42,66,0,5,Rain,144
6/16/2011,16,13,11,13,11,6,94,76,67,1023,1019,1013,10,9,4,39,29,52,0,5,Rain,184
6/17/2011,18,13,8,8,4,2,93,61,34,1013,1008,1005,,,,50,21,69,0,,,286
6/18/2011,18,13,9,5,3,1,67,52,39,1013,1010,1008,,,,37,24,48,0,,,267
6/19/2011,19,14,9,5,4,3,76,57,37,1016,1015,1013,10,10,10,27,19,,0,1,,284
6/20/2011,20,14,9,5,4,3,76,54,33,1015,1013,1011,,,,29,19,,0,,,318
6/21/2011,22,16,10,5,2,-1,58,46,28,1010,1005,999,10,10,10,61,29,84,0,6,Rain,327
6/22/2011,16,12,9,0,-1,-2,54,42,31,1014,1011,1008,10,10,10,45,24,55,0,1,,294
6/23/2011,19,14,10,6,4,1,62,51,37,1023,1017,1013,,,,34,23,52,0,,,281
6/24/2011,18,13,8,9,6,3,77,63,37,1028,1025,1023,10,10,10,16,13,,0,1,,292
6/25/2011,19,13,8,9,7,5,87,69,49,1031,1029,1027,10,10,10,16,13,,0,1,,345
6/26/2011,20,14,8,8,6,2,93,65,30,1028,1025,1022,9,9,9,19,14,,0,1,,315
6/27/2011,14,14,12,9,9,9,82,77,72,1031,1031,1031,10,10,10,14,13,,0,2,,190
6/28/2011,16,13,10,12,10,7,88,77,68,1034,1033,1031,10,10,6,37,18,48,0,4,Rain,220
6/29/2011,18,16,14,13,10,7,88,71,55,1038,1036,1034,10,10,6,34,26,,0,5,Rain,133
6/30/2011,17,14,12,12,10,6,100,78,48,1038,1036,1033,10,10,5,27,13,,0,6,Rain,228
7/1/2011,15,13,11,13,12,10,100,88,72,1033,1029,1027,10,9,5,32,18,,0,6,Rain,221
7/2/2011,19,16,12,12,11,9,100,81,52,1027,1024,1022,10,9,5,21,13,,0,4,Rain,316
7/3/2011,21,14,8,10,8,5,94,68,35,1022,1019,1017,9,5,1,32,16,,0,1,Fog,340
7/4/2011,21,17,13,8,6,2,67,49,39,1016,1012,1009,10,10,10,48,26,55,0,2,,332
7/5/2011,18,14,12,3,-1,-3,51,37,24,1010,1007,1004,10,10,10,50,27,74,0,1,,299
7/6/2011,18,14,11,2,0,-2,50,38,28,1010,1008,1006,10,10,10,52,35,69,0,8,,307
7/7/2011,17,13,9,2,1,-2,54,41,27,1020,1011,1005,10,10,10,58,32,76,0,1,,278
7/8/2011,18,12,6,2,0,-2,70,48,27,1022,1020,1018,,,,35,21,52,0,,,294
7/9/2011,17,11,6,2,0,-2,61,48,32,1018,1017,1015,,,,37,26,53,0,,,280
7/10/2011,17,11,6,0,-2,-6,66,42,22,1017,1013,1010,,,,55,27,69,0,,,311
7/11/2011,17,13,9,2,0,-3,58,45,26,1022,1017,1011,10,10,10,29,21,,0,1,,273
7/12/2011,19,12,6,3,1,-3,71,48,24,1022,1020,1017,,,,35,18,52,0,,,293
7/13/2011,13,11,10,3,1,-1,58,48,44,1019,1017,1016,,,,34,21,,0,,,274
7/14/2011,13,11,9,6,3,1,76,57,44,1032,1025,1019,10,10,9,35,27,48,0,4,Rain,233
7/15/2011,13,9,6,11,8,1,100,84,58,1035,1033,1032,10,8,3,37,24,48,0,5,Rain,226
7/16/2011,16,12,9,11,9,6,100,79,55,1032,1029,1027,10,9,4,21,11,,0,6,Rain,356
7/17/2011,16,13,11,12,11,9,100,89,68,1027,1023,1020,10,9,4,13,8,,0,5,Fog-Rain,317
7/18/2011,19,14,9,10,8,2,100,73,43,1020,1017,1014,10,9,8,23,13,,0,5,,283
7/19/2011,15,11,7,13,6,1,100,74,45,1016,1012,1009,10,8,2,48,24,60,0,6,Rain,270
7/20/2011,17,14,12,14,12,10,100,93,63,1016,1012,1009,10,6,2,60,48,85,0,6,Rain,206
7/21/2011,14,12,11,12,11,10,100,95,82,1017,1015,1014,10,6,1,47,34,63,0,7,Rain,211
7/22/2011,14,12,10,12,11,7,100,88,63,1020,1018,1016,10,7,1,45,32,60,0,6,Rain,183
7/23/2011,14,11,9,10,8,7,94,81,72,1020,1019,1018,10,9,2,40,29,53,0,5,Rain,227
7/24/2011,15,11,7,7,4,2,87,67,44,1020,1018,1017,10,10,10,21,14,,0,5,,291
7/25/2011,18,13,8,9,7,5,93,70,42,1018,1016,1014,10,10,10,35,11,,0,5,Rain,302
7/26/2011,19,13,8,6,4,2,82,61,32,1023,1019,1017,10,10,10,26,16,,0,4,,277
7/27/2011,15,11,8,10,8,3,88,74,62,1029,1026,1023,10,10,10,32,21,50,0,3,,241
7/28/2011,20,14,8,10,7,4,93,69,35,1029,1027,1025,10,9,3,23,14,,0,1,,338
7/29/2011,20,14,8,8,5,0,93,62,28,1027,1025,1023,,,,19,13,,0,,,324
7/30/2011,21,13,7,10,6,-1,87,64,23,1024,1022,1020,10,10,10,23,13,,0,1,,346
7/31/2011,20,13,7,11,7,4,81,63,35,1022,1020,1019,,,,21,13,,0,,,318
8/1/2011,22,16,10,10,8,6,82,62,38,1022,1020,1019,,,,23,13,,0,,,343
8/2/2011,22,16,9,13,7,3,87,60,29,1023,1021,1020,,,,19,11,,0,,,334
8/3/2011,26,19,12,13,8,5,88,60,26,1023,1022,1020,,,,16,10,,0,,,327
8/4/2011,25,19,13,12,9,7,82,60,34,1026,1024,1023,,,,29,14,,0,,,348
8/5/2011,25,18,11,12,7,0,88,54,19,1025,1023,1021,10,10,10,32,11,47,0,,,345
8/6/2011,24,17,11,12,8,5,82,54,31,1022,1019,1016,,,,26,14,,0,,,332
8/7/2011,20,17,13,12,11,9,82,72,52,1018,1014,1011,10,10,5,27,14,,0,5,Rain-Thunderstorm,343
8/8/2011,17,13,9,9,6,2,94,64,37,1011,1009,1007,10,10,10,26,16,,0,3,,278
8/9/2011,16,11,7,6,4,2,81,62,39,1009,1007,1005,10,10,10,27,16,,0,6,,282
8/10/2011,19,12,6,4,2,-1,81,54,28,1007,1006,1004,,,,29,18,48,0,,,291
8/11/2011,16,11,6,10,6,2,82,68,51,1013,1009,1006,10,10,10,24,14,,0,3,Rain,259
8/12/2011,15,13,11,12,11,8,100,84,77,1022,1017,1013,10,9,5,39,26,,0,5,Rain,208
8/13/2011,18,13,8,11,8,5,87,71,42,1024,1023,1022,10,10,10,19,13,,0,5,,331
8/14/2011,15,13,12,12,11,9,94,88,67,1026,1024,1023,10,10,6,27,11,,0,6,Rain,207
8/15/2011,17,13,9,11,9,7,100,78,59,1026,1024,1022,10,10,10,16,11,,0,4,,331
8/16/2011,18,14,11,12,10,8,94,78,52,1023,1020,1018,10,10,6,21,11,,0,3,Rain,14
8/17/2011,18,14,10,14,12,10,100,85,68,1019,1015,1008,10,9,6,40,16,58,0,6,Rain,355
8/18/2011,18,14,11,12,6,-2,94,59,27,1013,1009,1006,10,9,5,40,29,55,0,5,Rain,309
8/19/2011,17,12,8,14,9,4,94,81,66,1023,1015,1012,10,7,0,60,31,82,0,6,Rain,202
8/20/2011,18,16,13,13,8,6,100,63,49,1032,1028,1023,10,9,5,48,35,,0,3,Rain,142
8/21/2011,17,14,13,11,7,4,88,60,48,1037,1034,1032,10,10,7,35,29,53,0,4,Rain,140
8/22/2011,17,14,12,11,8,5,88,66,52,1038,1037,1035,10,10,10,29,23,,0,4,Rain,139
8/23/2011,17,14,12,13,11,9,94,80,72,1037,1034,1031,10,10,7,26,13,,0,4,Rain,112
8/24/2011,19,14,10,11,9,8,94,73,49,1031,1028,1026,10,9,6,26,11,,0,2,,357
8/25/2011,21,16,10,14,11,8,94,74,43,1026,1023,1020,9,9,9,27,13,32,0,1,,341
8/26/2011,19,14,11,14,12,6,100,77,60,1025,1023,1021,10,10,10,26,14,,0,2,,75
8/27/2011,19,14,11,14,12,10,100,82,56,1023,1020,1017,10,7,0,34,10,37,0,5,Fog,344
8/28/2011,20,16,11,14,11,9,94,75,56,1021,1018,1016,10,10,10,37,23,,0,3,,293
8/29/2011,22,16,10,13,9,3,94,67,29,1020,1016,1015,,,,23,11,,0,,,233
8/30/2011,17,16,14,13,11,9,88,76,63,1023,1021,1020,10,10,10,27,21,,0,4,,152
8/31/2011,18,14,12,12,11,10,94,76,59,1023,1022,1021,10,10,10,21,11,,0,4,,155
9/1/2011,19,17,15,14,12,9,88,73,59,1026,1023,1022,10,10,10,26,14,,0,5,,146
9/2/2011,17,14,13,10,9,6,77,66,48,1031,1029,1026,10,10,10,32,23,,0,4,Rain,182
9/3/2011,20,15,10,11,8,7,88,64,46,1031,1029,1026,10,10,10,35,14,,0,3,,354
9/4/2011,21,16,11,13,10,7,82,64,46,1029,1026,1023,10,10,10,34,16,,0,2,,3
9/5/2011,22,18,14,14,11,8,88,66,46,1026,1024,1022,,,,29,13,,0,,,11
9/6/2011,27,21,15,14,9,4,88,56,23,1022,1017,1013,9,9,9,39,18,50,0,6,,3
9/7/2011,18,14,11,12,5,0,88,53,30,1021,1018,1016,10,9,9,32,19,48,0,6,,225
9/8/2011,18,16,13,14,9,7,94,67,55,1021,1018,1013,10,10,10,24,16,,0,6,Rain,112
9/9/2011,15,12,10,13,9,4,100,82,66,1013,1009,1006,10,10,8,37,18,53,0,6,Rain,258
9/10/2011,17,12,7,4,1,-1,62,45,31,1011,1009,1008,10,10,10,40,32,66,0,4,,257
9/11/2011,19,14,9,9,3,-1,77,51,30,1017,1012,1011,10,10,10,40,23,60,0,6,Rain,261
9/12/2011,17,13,9,9,6,2,82,60,39,1025,1022,1017,10,10,10,37,24,,0,3,Rain,206
9/13/2011,23,16,8,7,2,-11,87,48,10,1026,1023,1018,,,,32,14,34,0,,,313
9/14/2011,27,18,10,15,1,-8,88,35,10,1022,1020,1016,10,10,10,39,16,45,0,4,,297
9/15/2011,20,18,15,14,12,9,82,71,52,1022,1020,1017,10,10,10,34,19,,0,4,,118
9/16/2011,24,17,11,14,9,3,94,63,25,1018,1015,1012,,,,24,11,,0,,,345
9/17/2011,23,19,15,15,12,9,88,67,46,1017,1014,1013,10,10,10,27,14,,0,3,,66
9/18/2011,31,23,15,16,9,-7,83,60,9,1022,1015,1011,10,10,9,50,16,63,0,4,,199
9/19/2011,23,19,15,16,14,11,83,70,53,1022,1016,1010,10,10,10,45,18,63,0,2,,28
9/20/2011,29,22,15,16,4,-3,88,36,19,1016,1007,1003,10,10,10,60,29,77,0,,,312
9/21/2011,21,16,11,12,5,1,82,48,33,1022,1019,1017,,,,27,19,,0,,,323
9/22/2011,23,17,12,14,10,6,77,60,41,1024,1021,1018,10,10,10,37,16,,0,1,,347
9/23/2011,31,22,13,16,9,-2,88,58,12,1022,1016,1012,10,9,7,61,16,64,0,3,,294
9/24/2011,18,16,14,14,12,10,100,82,63,1022,1020,1018,10,9,3,37,21,55,0,6,Rain,149
9/25/2011,15,14,13,14,11,6,100,82,55,1023,1020,1016,10,7,2,50,34,52,0,6,Rain,141
9/26/2011,19,17,14,11,8,6,77,62,45,1025,1023,1022,10,10,9,37,29,,0,5,Rain,140
9/27/2011,21,16,11,10,8,3,88,60,31,1023,1020,1018,10,10,10,39,18,,0,3,,4
9/28/2011,18,16,14,14,11,8,88,70,56,1018,1012,1006,10,10,8,24,16,,0,6,Rain,5
9/29/2011,22,18,14,15,8,-2,94,57,24,1005,998,994,10,10,7,52,29,71,0,5,Rain-Thunderstorm,327
9/30/2011,21,16,12,4,1,-3,58,35,20,1007,1003,999,10,10,10,50,27,71,0,4,,291
10/1/2011,19,14,10,11,7,3,77,57,42,1009,1006,1004,10,10,10,40,18,,0,6,Rain-Thunderstorm,193
10/2/2011,17,14,12,12,9,7,100,73,55,1021,1014,1008,10,9,4,52,40,69,0,6,Rain-Thunderstorm,178
10/3/2011,16,13,10,11,9,8,94,74,59,1024,1022,1020,10,10,7,42,29,48,0,4,,204
10/4/2011,17,13,11,11,9,8,88,73,55,1024,1023,1022,10,10,7,32,23,48,0,4,Rain,206
10/5/2011,19,14,10,9,8,6,87,63,43,1024,1020,1017,10,10,10,21,13,,0,5,,33
10/6/2011,20,17,14,14,11,9,94,71,52,1018,1015,1013,10,10,5,24,10,,0,6,Rain,334
10/7/2011,22,18,14,16,14,12,94,81,56,1014,1012,1009,10,10,9,26,11,32,0,6,Rain,95
10/8/2011,19,17,16,16,16,14,100,90,73,1012,1010,1009,10,9,5,27,10,,0,5,Thunderstorm,203
10/9/2011,24,19,14,15,9,3,100,63,29,1010,1007,1004,10,6,1,39,18,53,0,4,Fog,285
10/10/2011,21,17,13,13,11,3,94,70,31,1010,1008,1006,10,10,10,32,18,,0,4,,340
10/11/2011,20,16,12,12,4,1,77,47,33,1015,1010,1008,10,10,10,32,19,,0,4,,216
